Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
149.90234375,-95.12309348061481,-34.72576259243028,-93.71697041376277,-37.64339629288854
150.390625,-90.68933846620232,116.1267869123936,-95.05675184404404,130.731552688973
150.87890625,-85.53394616799568,-66.6357426481426,-101.3473814459382,8.332541324657347
151.3671875,-84.11405964575189,118.7906488751521,-90.92063167601361,-134.3493060481297
151.85546875,-83.31464987483673,-63.08005888457282,-85.27415283472712,36.02703457636739
152.34375,-83.44605701122403,109.6307977718153,-83.63720543126882,-161.4570061560737
152.83203125,-85.7958699746443,-71.66744409758778,-82.97328554551527,8.999021682933332
153.3203125,-88.60435466346973,114.5753533816436,-82.57029538910254,-175.025278095617
153.80859375,-91.17874681233877,-75.15863840757402,-82.858831545627,3.317146890563063
154.296875,-94.56331869530993,112.0490790772761,-84.55679275332898,-156.9322303969566
154.78515625,-92.7932615001842,-35.09085026749247,-86.42897755215223,41.28934636161532
155.2734375,-92.63760539496715,110.9904825737162,-90.27416217403757,-145.1978831694294
155.76171875,-90.25432489762457,-105.7550605833333,-98.11334832743221,61.53724221502399
156.25,-92.97492770355815,82.69776032741009,-99.12760161283009,-10.58625994785521
156.73828125,-108.0927464770296,-68.5970043244879,-97.25594605021071,-135.5717956032093
157.2265625,-93.66284032812635,-95.01848663586438,-99.64304897878151,0.9955637498750889
157.71484375,-87.09959658194097,68.51587709419631,-91.18918843640238,148.6532376772942
158.203125,-86.58429227128238,-115.9809473750802,-87.21750779858371,-14.32986211594932
158.69140625,-89.43632956489517,89.89034115460319,-82.54885916958641,-178.1879583538138
159.1796875,-94.6233618996971,-61.51972722444079,-79.1085188764155,7.215608039045425
159.66796875,-102.2987411339787,-142.523305147757,-78.19179166085939,-169.5845317390179
160.15625,-98.69491311766646,-0.3798539529858683,-78.94207393661866,7.87280329601171
160.64453125,-94.20180956614047,115.6212813014624,-81.10587579501268,174.3177899555126
161.1328125,-91.02377790846005,-73.24054963638275,-84.09886083005151,-27.50592393277024
