Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
3979.4921875,-26.9974736304283,83.66022614174435,-51.73868162246719,-83.65036744063596
4003.90625,-29.23149816289103,-85.81811657003426,-50.14270484367559,109.4695145971083
4028.3203125,-31.03164250047676,124.3496913875743,-50.53585499278362,-61.80725075518133
4052.734375,-30.12177460964226,-46.28496070939818,-54.38841491151283,111.2095527399998
4077.1484375,-28.45103507987318,153.9401385523621,-58.45849162116266,-82.16091501994246
4101.5625,-29.62728671426968,-10.25069031834127,-59.81820370065107,61.97256969982698
4125.9765625,-33.60293109224594,163.5937582772403,-55.98938655978272,-132.8317430997009
4150.390625,-34.79534268924309,-51.36607536672398,-54.88555292466027,78.80116373750462
4174.8046875,-33.30048003038453,78.2947589344304,-55.59950443528217,-72.97870153203198
4199.21875,-27.24459631334873,-115.5538512368408,-59.58624859389148,118.3587536027502
4223.6328125,-22.52380147700353,68.54125350617255,-63.64573277966201,-56.58182890833976
4248.046875,-19.89877929601178,-110.9140594090352,-71.10414126904095,82.54781631941177
4272.4609375,-18.99053677488527,71.51105411290484,-63.11765528104659,-131.4651535716921
4296.875,-19.84978870971048,-103.6333067573572,-58.17196953906111,69.72983693473344
4321.2890625,-23.11352957634454,80.74312257626667,-58.64355719138633,-111.9227013713564
4345.703125,-30.00843030286647,-87.1557384300832,-62.66794200240354,33.61324690465926
4370.1171875,-37.60793674438725,169.7913710937585,-64.37698823436182,146.4195233634987
4394.53125,-33.00143197718975,24.67194559539539,-61.34516455793222,-77.21377112304984
4418.9453125,-30.70561766903149,-162.3137887303113,-61.63530482993262,71.79717689812603
4443.359375,-29.654500263439,20.35117591948012,-60.76805604008418,-135.587815182741
4467.7734375,-28.7973361002047,-148.5424299968947,-59.31380607136775,46.61542953440848
4492.1875,-28.84157368168928,45.25569194219389,-59.56900119081234,-121.4406868163328
4516.6015625,-29.59102966618314,-100.3513927702929,-62.24335346721097,89.39118543550416
4541.015625,-29.94566556483296,100.1709800209381,-64.3605276103637,-30.2038610526766
4565.4296875,-35.28833828206456,-101.2247172491898,-62.46830456780089,-162.0253611385069
4589.84375,-35.68882804023018,25.10332477551119,-59.10527184496157,23.74088969449334
4614.2578125,-32.69751184925408,-163.1916320821556,-55.04778113363499,-166.9428291096435
4638.671875,-29.16145299589337,23.99243392056317,-53.05802798831201,3.141555890650336
4663.0859375,-27.04999796726872,-129.7810020608044,-52.52684155797703,176.9793362797391
4687.5,-25.04604147593583,79.15147638875959,-52.17467031614579,-3.259820421158748
4711.9140625,-23.55598081945794,-99.52339652276289,-54.63018859877856,173.2533072095967
4736.328125,-22.55026295295049,71.29618581558456,-59.54079671273109,-42.99199793172611
4760.7421875,-22.68626892714594,-112.5946877617726,-55.17520676445364,102.5776889650269
4785.15625,-24.42773957860668,64.03440362404609,-52.00790322160351,-75.59262494283165
4809.5703125,-28.20117925037391,-106.5996436032902,-50.97872526265681,118.0450209402002
4833.984375,-30.38370327542032,118.6570243389035,-50.12502755397627,-48.72264136945984
4858.3984375,-28.42151132773666,-35.14015969930075,-51.47253678401647,137.6482845510343
4882.8125,-28.72995230464653,158.115085612385,-56.331649659149,-41.38921731928757
4907.2265625,-30.75643153406361,-24.89479047177459,-59.56168456529252,87.17145372306337
4931.640625,-31.94702427354021,113.2053801308857,-54.90007446369507,-119.7813911281007
4956.0546875,-32.10955451344618,-86.64414125811088,-53.93990231858865,64.07609310891053
4980.46875,-33.43099232500665,114.7583855628449,-53.59989191743956,-106.4397560405204
5004.8828125,-31.24846343209117,-52.11799654594654,-53.99277655912057,78.96592636860996
5029.296875,-28.62958582445028,142.6686529497335,-55.19362745700217,-113.5022710014482
5053.7109375,-25.29527014004346,-25.3640564708805,-53.8230495290594,40.97744373213168
5078.125,-24.09591531755255,156.1835925377378,-52.52294837176838,-143.4745671358883
5102.5390625,-24.95045510772876,-21.68219492789032,-52.20998020577681,42.07453430017235
5126.953125,-29.47652881099267,152.0622386505961,-52.73785035091512,-129.0703832196937
5151.3671875,-41.87445911128434,-137.6442944046532,-56.11807931262874,65.59907216397212
5175.78125,-27.77257059718329,-14.62864755158535,-63.29412729221911,-134.7626021839221
5200.1953125,-22.73502387414376,165.2364644622371,-57.26201343447243,-17.81425383484916
5224.609375,-21.73343994918793,-12.31267613526059,-52.75304029577848,152.1210259553691
5249.0234375,-23.10167187487441,164.5452672909994,-51.13904354247872,-32.96124473738083
5273.4375,-24.64415803130855,-26.3575010042949,-51.25147636810613,141.5555550404412
5297.8515625,-26.48982630300218,145.0249890811301,-53.48249142973558,-58.62029758468245
5322.265625,-28.83355120151701,-37.45908449126199,-54.46526545268857,82.34350558248394
5346.6796875,-30.11167867621306,150.0515521118864,-53.95848612253916,-116.7255867407057
5371.09375,-29.70380292295197,3.399688171121357,-55.96075077130352,62.10934469518055
5395.5078125,-27.18253464254492,-148.9108818045761,-61.4571460450229,-106.9871388731752
5419.921875,-27.35967021193616,42.32787664402001,-66.79985347410744,148.861890281886
5444.3359375,-30.23748766903881,-126.8165091639884,-60.93445625391654,6.026479723600578
5468.75,-34.0963106275733,46.42617439811931,-59.3684311993425,-154.1260706107982
5493.1640625,-35.0505713713806,-167.4647918820043,-56.714691563565,50.28837783076837
5517.578125,-33.824292492415,10.25493815293151,-54.71522056031456,-123.461581366982
5541.9921875,-32.89585609740069,-169.185511218712,-55.66393243102431,52.70002042747631
5566.40625,-34.12291790520386,14.92584982273425,-58.66455177478631,-128.6385607995662
5590.8203125,-31.70010124914356,-91.99777105033934,-60.53174597598969,75.52161645425473
5615.234375,-25.47446496809258,121.4114895253293,-60.54655716034689,-69.87483717372699
5639.6484375,-23.13685693157012,-42.06173350618122,-60.73355294340768,120.7819932299738
5664.0625,-22.28912032778216,139.9159428542205,-60.83767247045803,-93.75857200452997
5688.4765625,-22.63304813592384,-43.2099494642337,-61.2302484823259,32.73186469434951
5712.890625,-24.1989258198204,130.2305927971407,-56.02758250855235,173.3902821367791
5737.3046875,-25.64666373518599,-74.81640653457912,-51.93967092284222,-0.6929806335794737
5761.71875,-24.29688335160854,83.53908655161523,-51.36346500966378,-168.193836962928
5786.1328125,-23.58159973423344,-102.8113747750353,-51.77955189221797,27.9229911276374
5810.546875,-25.72359976544906,75.33150248811246,-52.06845111920202,-143.1140967080443
5834.9609375,-33.0921105377568,-80.72845150631393,-55.50719415554852,34.17628486312497
5859.375,-32.37946583273303,-178.749129123052,-60.25212367430836,177.5974251528786
5883.7890625,-28.03109328032939,22.55016180312577,-57.32547593421778,-39.37330552817809
5908.203125,-26.25846355668254,-140.3440519475986,-54.67957698456519,129.8871316726319
5932.6171875,-26.5484198672147,51.22975806363469,-51.85276247271729,-52.2611158876243
5957.03125,-29.1738312555873,-126.8312775125712,-49.89585905205801,127.6273736425714
5981.4453125,-31.07459254960744,60.08591200618789,-49.524881653692,-55.45472490717844
6005.859375,-31.52096394897322,-116.4102544411679,-49.1539336023968,122.2800322395321
6030.2734375,-40.61104536169309,78.75286148882786,-49.26335200745985,-56.79355155423494
6054.6875,-32.9293576692538,10.6483821375495,-51.53391772352543,124.6165577366874
6079.1015625,-26.42284046638824,-168.3999835223852,-55.47616838070538,-49.66104791688574
6103.515625,-23.07341778995155,15.82273553868871,-59.02400611036487,152.1973095478345
6127.9296875,-21.63000986055225,-165.5422531381268,-66.97642372643433,17.05946232753848
6152.34375,-22.06716624717863,6.511949755887024,-62.88710516332674,-20.89712410235043
6176.7578125,-23.42159926442956,-179.9209364254069,-59.14520367067486,-170.0900711390726
6201.171875,-24.33950930457376,-3.316363509925123,-57.63655167594105,35.15380389466415
6225.5859375,-24.95242293134121,169.1039209202115,-54.11836527928217,-129.5955846420773
6250,-27.32022065668336,-16.94103097737592,-52.53150845590193,65.57011679214997
6274.4140625,-30.83206929383057,172.7108512920361,-53.25098308264663,-107.4638093208277
6298.828125,-33.05633270995976,-4.625352139702727,-54.66998626554002,56.15689012939208
6323.2421875,-38.73183662345642,174.7634081045997,-55.18344851811164,-152.8535876351725
6347.65625,-37.85397849950606,66.71087014918257,-54.59177750668479,-8.408876602639911
6372.0703125,-36.02517035798053,-111.9416570370988,-52.06856151634152,151.237588147053
6396.484375,-38.38790008390329,53.52145146257178,-50.88572982015165,-31.9157357845712
6420.8984375,-33.11556105769015,-102.1307765494681,-51.40720529409827,145.2802866867246
6445.3125,-28.7870565153094,86.07550764975301,-52.95724136868903,-35.1238798973195
6469.7265625,-27.29124307361008,-99.94086341645156,-55.92185883174519,145.127293649689
6494.140625,-27.81755613798987,69.86430408782687,-61.29298211607705,-69.4036212325414
6518.5546875,-29.62002502648299,-132.9831956641452,-59.79439402905526,58.32262077435892
6542.96875,-28.58461111933192,28.32944429298838,-58.83793664882712,-133.6640210849017
6567.3828125,-27.33324096200935,-161.5533346391788,-59.44858933060684,27.45030816345532
6591.796875,-26.36959482496636,27.27715896501842,-63.69684737489039,-164.8310685619302
6616.2109375,-24.99665111640582,-123.8638555122653,-74.62738209121233,177.2400174669905
6640.625,-24.0171818123793,76.35506842906538,-65.74386723732485,22.32103656113114
6665.0390625,-24.72911877160861,-91.38822340620915,-76.33301932187472,-163.8151622074892
6689.453125,-26.28388868779666,110.6316964605577,-67.52903145609484,-130.8057406721753
6713.8671875,-27.05054277255055,-36.78072913548324,-67.33169556389294,26.92002848115825
6738.28125,-28.00590679935068,179.70753709416,-67.73039116689775,-179.2003383266857
6762.6953125,-28.2830551543333,23.68316188771104,-69.57887404108072,5.784189409999072
6787.109375,-30.57885386277342,-159.2470615303647,-75.26368477888553,103.080391817132
6811.5234375,-35.38326569737564,-38.12635708526143,-64.28865718812203,-29.27402868266553
6835.9375,-27.28965119266835,87.292035770078,-57.13397028131725,169.2152487806665
6860.3515625,-23.73628114442175,-99.92001473244751,-56.3220968349614,-12.60422281886146
6884.765625,-24.35841252918395,77.75588360710599,-57.49623890286723,172.4636241336846
6909.1796875,-27.49933993412233,-115.8308548033612,-62.54961955283024,19.77812899949109
6933.59375,-31.50972405315564,14.03605439836432,-62.38989220720916,-67.24400149608576
6958.0078125,-29.87953500315936,129.8579594722002,-59.35918817260646,133.36198268352
6982.421875,-28.03445583803044,-62.41474263689699,-58.80163501482667,-34.24398330505279
7006.8359375,-28.8943193702651,133.352836224749,-57.86683134554647,155.2807203199357
7031.25,-32.06996183727794,-26.93471595391557,-61.0495953100198,-6.711116339290047
7055.6640625,-36.5931064410771,-163.1911693027755,-65.69027824480398,171.9211895733601
7080.078125,-32.45541966651211,47.56160394145078,-63.54691595061308,-63.46579729423977
7104.4921875,-30.27080631276101,-129.7326665840357,-62.87328068072825,104.8492134248765
7128.90625,-35.07685391496236,43.14141113454325,-64.67944782666098,-67.29921525073843
7153.3203125,-38.05705430828412,132.7172813961325,-66.86461834211899,113.1763656711532
7177.734375,-33.64713537162663,-68.4311012907644,-70.31762405804099,-44.4974037040177
7202.1484375,-30.45418046592869,105.8334400453586,-70.64502161789508,50.97478830077347
7226.5625,-25.86124403698011,-76.26280128351175,-59.2436511977057,-164.9243736020666
7250.9765625,-24.8227188183274,108.633181244668,-58.54488421338682,8.341839354561795
7275.390625,-26.36016938167028,-56.09815858807717,-60.4111567619099,179.8314885175903
7299.8046875,-26.98984939335397,122.7650677504453,-64.06648023880129,-34.32492641563663
7324.21875,-28.40553668316293,-74.11520130715097,-62.14746104100012,49.22789851252436
7348.6328125,-35.85415003450058,78.34855155614289,-59.62962050160765,-142.1432532639587
7373.046875,-33.66391905659374,-171.4435437815838,-61.17959876304461,54.93505131522456
7397.4609375,-29.44962638852597,10.54659548686146,-61.12851618251312,-124.4654211520062
7421.875,-29.83347697739093,-176.3499328064968,-59.88950405731322,62.50823079792028
7446.2890625,-31.64282941705741,-3.157169618509963,-57.82545601425744,-123.9420682511549
7470.703125,-36.85558568093166,-159.3288194835349,-55.86769532795161,33.83649150121946
7495.1171875,-31.6327664930169,104.533605195308,-55.41975062239313,-148.8761157272938
7519.53125,-25.73640047552088,-65.18252433040065,-55.80047356938324,39.06743659948691
7543.9453125,-24.91257392644828,115.1410742871156,-57.31365901786825,-137.1508243400874
7568.359375,-25.00220995088128,-68.17561525379026,-60.30966351525911,42.53530093380805
7592.7734375,-26.7784976271207,107.0298146730662,-65.7701526761477,-139.6300196038636
7617.1875,-31.58232975916054,-84.79831279445527,-64.97738400523207,-169.0739222418495
7641.6015625,-37.79275695480245,109.8493653807893,-56.42458297386678,27.92521608581834
7666.015625,-45.65511538986483,-51.96650257714762,-54.27826012675588,-139.3164889092269
7690.4296875,-31.35107220905965,12.43752788580302,-53.0359605379704,47.22104768580677
7714.84375,-24.66592698728974,-173.9997357452391,-53.03952432677708,-122.3007827590557
7739.2578125,-22.50222326108646,9.443700517289185,-52.84272537273343,58.73941603400716
7763.671875,-20.75261322507794,-160.2368643454236,-51.55941175362874,-142.7699576396959
7788.0859375,-20.61406328521132,28.96413682118924,-49.84914134531175,16.94223305711874
7812.5,-22.9512768581412,-135.4353564464262,-48.61424144697771,-169.9567043769138
7836.9140625,-26.33348455157059,64.3293758254799,-49.03522095904569,11.34678540724138
7861.328125,-30.42684951504112,-97.36320864037747,-52.30981618608705,-164.2411743035873
7885.7421875,-31.65852435463658,125.4279005453793,-57.24232595519872,25.83196186294505
7910.15625,-29.16733511046999,-22.77941390771409,-61.40220660356825,-160.3460946171222
7934.5703125,-30.51253202857863,162.365552775822,-60.79028458776533,-12.91678971910676
7958.984375,-35.50280596105745,-50.00203522344349,-56.39463613850926,164.9888323960578
7983.3984375,-38.93163650131918,70.94960883416465,-53.65976375078256,-17.31369095934688
8007.8125,-36.77163560361552,-168.6140784987118,-53.02737063171502,150.4392200997523
8032.2265625,-35.85176975634357,21.23921671264759,-54.3495728737857,-41.09750200686345
8056.640625,-35.3279851186684,-87.9027526110375,-56.6559826746052,119.0560055980422
8081.0546875,-31.04346821517815,124.2949823171057,-55.79809158841806,-79.58470962296497
8105.46875,-28.26435065410053,-59.22623348357429,-55.7584430079396,107.1338750068243
8129.8828125,-26.76457623275688,106.1742486225615,-57.17710029273098,-53.00180057534364
8154.296875,-27.47491575509922,-99.73968915163171,-57.56732911343744,128.1554897422927
8178.7109375,-26.44157769727963,56.83049953595965,-58.08527764627593,-76.54693395874962
8203.125,-25.71215427855464,-128.1635066722688,-58.63773812678755,73.42980881976872
8227.5390625,-26.39799614737689,49.73495117747736,-57.86975303016816,-125.2611149385883
